const;valor_cotado_log;descricao_tam_caracteres;descricao_qtd_palavras;qtd_itens_lote;InfoReq;ArqReq;Regiao[Centro-Oeste];Regiao[Nordeste];Regiao[Norte];Regiao[Sul];Modalidade[CONCORRÊNCIA ELETRÔNICA];Modalidade[CREDENCIAMENTO];Modalidade[DISPENSA ELETRÔNICA];Modalidade[LEILÃO ELETRÔNICO];Modalidade[LICITAÇÃO 13.303];Modalidade[SELEÇÃO PÚBLICA];TipoDisputa[MAIOR DESCONTO];TipoDisputa[MAIOR LANCE];TipoDisputa[MELHOR TÉCNICA];TipoDisputa[MELHOR TÉCNICA E PREÇO];TipoEncerramento[ABERTO E FECHADO];TipoEncerramento[FECHADO];TipoEncerramento[FECHADO E ABERTO];TipoLance[GLOBAL];TipoLance[KIT];tipo_lote_calc[Lote global];tipo_lote_calc[Lote global/kit];grupo_exclusividade_regionalidade[ME_EPP_E_REGIONAL_LOCAL];grupo_exclusividade_regionalidade[SOMENTE_ME_EPP];grupo_exclusividade_regionalidade[SOMENTE_REGIONAL_LOCAL];familia_textual_ml[FAMILIAS_RARAS_MENOS_100];familia_textual_ml[FAMILIA_02];familia_textual_ml[FAMILIA_05];familia_textual_ml[FAMILIA_07];familia_textual_ml[FAMILIA_09];familia_textual_ml[FAMILIA_10];familia_textual_ml[FAMILIA_12];familia_textual_ml[FAMILIA_14];familia_textual_ml[FAMILIA_16];familia_textual_ml[FAMILIA_17];familia_textual_ml[FAMILIA_18];familia_textual_ml[FAMILIA_19];termo
-0.0008489500135501343;-0.00013628572874436332;-0.0002728109634301902;0.00021818153334476865;6.52101493606581e-05;0.001157634056953685;-0.000865406013255023;0.0017951813560511528;0.0028274282505302614;0.002737094408724178;0.004143140140295566;0.0007325493851629389;-0.0006208249175884505;0.0015569448964404368;-0.0009606224035533332;-2.876573453689329e-05;-0.0008160408003484221;9.823020622503241e-05;-0.0010893631119607194;-0.0011893480648785325;-0.00017732253021129373;0.000607741996675594;0.0006177046982403832;0.001051241073897412;-0.0008859497452079598;0.003497728931616219;-0.002217958190741141;-0.003890334001335538;-0.0028579695495686034;-0.002414853617162189;-0.0015019159617378462;0.00042668158383323045;-0.0003829550632325324;0.0006352516284207471;0.00015428976780187438;0.00014457751359967698;-0.00032319852186555675;0.0012765532567303268;-0.02368093262633872;-0.012510905065404119;0.0024603889030504365;0.0002783524447463909;-0.0006208957697197409;Regiao[Sul]
-0.007972151752655383;-0.0010969875955312916;-0.000599865272105489;0.00045929241807599123;-0.003067195693763533;0.0015584189454184944;-0.0009303322762078066;0.0001527560465185345;0.004732800858354373;0.0012984672642020164;0.0007325493851629368;0.18685241712570347;-0.0019301224299470288;3.3223899056111714e-05;-0.007290822344665926;-0.00035455467227348816;0.00862731547367074;0.0010970728725094667;-0.020776639047454484;-0.18864931020657308;-0.16668902151766601;-0.003496750943574588;0.0012261926122804528;0.006757996974949297;-0.005729543390587218;-0.00879912801429921;0.015499035050950639;0.006391655388628151;-0.003508667879130984;-0.0012369047519274205;-0.004755426491229042;0.0072598790344122295;-0.000705285238357345;-0.0012792717748394548;-0.0009313927829877618;0.001765435617083313;-0.00125188965216107;0.000881530503568487;-0.019008379235539784;-0.003924611257984455;-0.006908418261884541;0.0006952936836286638;-9.52758729450796e-06;Modalidade[CONCORRÊNCIA ELETRÔNICA]
-0.0002286318924563446;-8.234300402601213e-05;-0.0001434607568028829;0.00013579593978997007;0.00022513834286409567;-0.00015367481807276957;0.001881958151172418;-0.0016765303591574395;-3.2765954109384295e-05;-0.004958087736912377;-0.0006208249175884506;-0.00193012242994703;0.18809377929280532;0.005682653346099369;0.007691157353787856;0.0011835436257753259;0.0014686987498282703;0.0009517574568105388;0.0021532875286359825;0.03835315592356446;0.03796802437787789;0.0007418814355524073;-0.03564667727398749;-0.0008211764129937355;0.0010270617423556085;-0.0018447320512714471;-0.00012703328304927497;-0.00013414138764561074;0.0015468435914445496;0.0005299530824867442;0.002624096318278777;-0.0008827282656533211;0.0003116768155376985;-0.0005547549328651863;-0.00033182868933118105;-0.0009063091806085401;-0.00022728020337555;0.0007194119215005217;-0.0014934577309202765;-0.0010652860171481268;-0.0016813689933154218;-8.051663136392719e-05;0.0004901458974052665;Modalidade[CREDENCIAMENTO]
-0.00014162957826659715;-0.00024893602865378486;-0.00036149789056466597;0.00031132482630022825;0.00024060299770528826;0.0005842101731674642;0.0005040357079759919;0.0006868012941627572;0.001139437272936156;0.001834663985846476;0.001556944896440438;3.322389905611511e-05;0.005682653346099371;0.007875970593034453;0.003820643968380967;0.0014229667592800257;-0.00043545675284648857;0.002225516139109722;0.0005805745790912436;0.005033309636109699;0.00830997388234045;0.00191604412789696;-0.004955590548942411;0.002828385720264833;-0.0010728624648221876;0.0014895764471435096;-0.003458209974153779;-0.004658271620584378;-0.0018347094950444502;-0.002188825826090023;-0.0015441083525569996;9.95867815135565e-05;-0.00015791994330791926;0.0005421764776088839;-0.0011920316818929278;0.0007834475145133541;-0.0004123124312773105;0.0016564273937365202;-0.02782055624929135;-0.01451745546247018;0.00033049237301756735;0.0003229833251370283;-0.0005374007877987431;Modalidade[DISPENSA ELETRÔNICA]
0.007850538570455711;-0.0006364508310741417;-0.0011492434380002837;0.0009327444372027824;0.002967753107421078;-0.0026547623797436434;0.01085759947560868;0.0009104567721934574;-0.018922527477858202;0.007201874204798589;-0.000960622403553334;-0.007290822344665575;0.007691157353787857;0.003820643968380999;0.600085135691332;0.0001924005471973861;0.0011816056763305632;0.006775558596434378;-0.2221842979919074;0.01222738262682463;0.0193892713074268;-0.0010568308527119008;-0.005159537003962919;-0.0016529409006831996;0.006838663252367542;-0.0020914033042903598;-0.022624547452961347;-0.002372539612820375;-0.005956791427194868;0.002911661421313496;-0.014822428139508027;-0.009111349427709988;0.0010333646470523595;0.004082353071799788;-0.014701847049324647;0.00734147393444063;-4.0801219403176275e-05;0.00414310185976145;0.006868121846336167;0.0017657496903452517;-0.014616740428714468;0.001354889326538677;0.00016271287265420616;Modalidade[LEILÃO ELETRÔNICO]
1.2275343184534656e-05;-2.9818784998312015e-05;6.290298864490299e-05;-3.2715013376555425e-05;5.7878127975805806e-05;0.0006131755078883585;0.0016384935000334272;-0.0016990754415350377;-0.00029391897340500943;0.00032628861510001784;-2.8765734536893976e-05;-0.0003545546722734858;0.001183543625775327;0.0014229667592800257;0.00019240054719738963;0.11960833039032373;0.0007579067735280602;-0.0005786786914894297;0.00023428621830680351;0.0008596464084697781;0.0014081498679500127;0.0014619475727138422;-0.00022402570591604405;0.0018436401145393343;-0.0005863784334054784;0.0014723128329258855;-0.000694101739069503;-0.0008838709030781597;-0.0027027739885543177;-0.0009550951920799802;0.0006738985884260127;-2.459201151472518e-05;3.873038442179994e-05;3.5016569426943137e-05;-0.0015567456860204507;0.0003137981602510193;-0.00045700078616859533;0.0008858050262766488;-0.008267236229834336;-0.0043158774001247876;-0.0005571175726941736;0.0007425682137369003;-0.0002784052844545266;Modalidade[LICITAÇÃO 13.303]
-0.000215270165148024;3.444046857347749e-05;-8.882088263802767e-05;6.206819949367869e-05;-0.00011033039702849496;0.0019513226297989076;-0.0007518317351302359;-0.0035538181952023927;0.0010138592616248904;-0.0019558894682374325;-0.0008160408003484228;0.008627315473670752;0.0014686987498282737;-0.00043545675284649085;0.0011816056763304821;0.0007579067735280585;0.09117551594792636;-8.243199619068018e-05;-0.0008502665524422841;-0.008531405990372668;0.013877311426647337;-0.00271804663951219;-0.00010654462579829165;-0.001668835630909546;-0.0030514042539725385;-0.0037365849780934463;0.004171137065980412;0.003526660500429393;0.0033629129491077763;0.0017396141515404738;0.004437648031666903;-0.0004105238322738623;0.0005314303873463;0.0004001732472933601;0.002016280869405383;0.0011391319252859581;-0.00035279781002461245;-0.0003202966409973059;0.007415713545399568;0.004234389745673867;-0.002705644359579799;-0.0005505271499098121;0.0007356315390870757;Modalidade[SELEÇÃO PÚBLICA]
0.00022890472449789344;-0.0003427410599245611;-0.00048743364581832927;0.0004225561581654501;0.00018014408130448604;0.00021084719159567434;0.001077877489658183;0.000392632678451121;0.0008528366236750122;0.001675743435992419;9.823020622503259e-05;0.0010970728725094693;0.0009517574568105391;0.00222551613910972;0.006775558596434349;-0.00057867869148943;-8.243199619068128e-05;0.04589326065783862;0.0012208335803199186;-0.0009227298037431312;0.002872765552590329;0.0008168780664821709;-0.000538158133323799;0.002504097465124667;-0.0009997489944793957;0.0005350697766440685;-0.002216213388455278;-0.002917123133652148;-0.0024541296131156123;-0.0010510846810731392;-0.0024923763272126634;0.0001357395824063034;-2.710534479741739e-05;0.0006125162611076246;-0.0008829889125087272;0.0001207323611619069;5.841296106473741e-05;0.0012362856210534423;-0.022871208793269485;-0.011122613244268179;-0.0014176379092349979;0.0003420626316931395;-0.0001188642443811578;TipoDisputa[MAIOR DESCONTO]
0.0003505416095750431;-4.6529892757800996e-05;-4.4994215083886035e-05;3.4374172744380533e-05;0.00035658539007160634;-0.0010346994506157127;0.0012413171258421137;-0.00024434063815125087;-0.0003254518839519857;-0.0018189206764100767;-0.0010893631119607277;-0.02077663904745501;0.0021532875286360176;0.0005805745790912185;-0.2221842979919118;0.00023428621830681018;-0.0008502665524422266;0.001220833580319955;0.231059839259804;0.022982081082111583;0.021211300508003846;-9.998123574077295e-06;-0.0013598316268290747;-0.0014060374873669688;0.0001914578906374085;-0.002535649796381853;-0.0003409459943352039;0.0006889349320483284;0.003044949722455538;0.0012402816535785775;0.0034413640315482147;-0.0009551688558656617;0.0005135023579739116;0.000374598214286675;0.0015660892878665384;-0.00033378161356573805;0.00030259809890761827;-0.00017883360801824053;0.002429407894348796;0.001002027270309438;-0.0027595713536256597;-0.0008232914735607675;0.0008147921729143661;TipoDisputa[MAIOR LANCE]
0.0072022213326782495;0.0010546236693743105;0.0011482189488249274;-0.0008918344239651038;0.0031929893021111974;-0.0028779191747249694;0.003189091277872218;-2.4166360533653295e-05;-0.004929103696183576;-0.005021941484577614;-0.0011893480648785275;-0.18864931020657305;0.038353155923564475;0.005033309636109706;0.01222738262682493;0.0008596464084697771;-0.00853140599037266;-0.0009227298037431289;0.022982081082111295;0.8099985712703368;0.20361633349822686;0.004360334467517379;-0.03665152767433612;-0.008045265075419547;0.007199054518538374;0.008062848184282743;-0.014654855323119132;-0.004822070175614109;0.004927177844414704;0.002231875224725585;0.00702595996023551;-0.008002787952104923;0.0010752982204600202;0.0007259513324331467;0.0007066798038440135;-0.0032890131042412484;0.0016256727019840539;-0.0006570819069780384;0.02828494562780313;0.008153353231385184;0.007411792974988058;-0.0012750600024524906;0.0005975435340853317;TipoDisputa[MELHOR TÉCNICA]
